Review,Rating
This place was recomended by the motel I stayed in. We were greated by very friendy and cheerful staff. The reasturaunt was well patronalised. There was a good selection on the menu & the meal was a good size for the price. The only complaint...More,1
We decided to try this restaurant after reading the flyer in our motel room. This saved the hassle of getting changed and driving to the restaurant before our late evening flight. They also offer to pick you up and take you to the restaurant. They...More,1
"An experience we've never had before - excellent service, excellent and good sized meal at good prices, very friendly hosts.",1
"A well run establishment with a terrific team.

Very convenient to many airport hotels.

I'm looking forward to next time in town.",1
Excellent food and staff very pleasant restaurant I have been there twice whilst stopover. I will go again when I have a chance.,1
"We visited here twice in the month, before flying out to Oz & on our return. Both times we had good meals. We sat outside the first time as it was a hot evening & it was cooler outside, the only thing with the outside...More",1
"We found this restaurant quite by accident  when looking for somewhere to eat the night before we flew back  home to England. 
Having found ourselves in a hotel quite away from the airport (  I still don't really know where we were situated ) and...More",1
"Global experience - brilliant.

Restaurant in New Zealand - serving  Mediterranean style food but head waiter is a friendly Indian from Delhi. A truly awesome multicultural experience right here in Auckland",1
"Ricky the owner was very friendly and helped us with our choose of meals, the Fresh Farmed Mussels steamed in wine with tomatoes, garlic and shallots were very tasty, followed by Prawn Platter, Chips and Side Salad were also very good.",1
Fantastic friendly service and the meal was devine. It is right next door to the hotel grande where I was staying,1
"They offer a free pick up and delivery service from your motel etc within a reasonable distance.
Very friendly and helpful staff, a menu that should cater for all tastes. I had the giant t-bone and was cooked to perfection, my wife had the whole...More",1
"Great meals with good selection.  Sadly, both times we visited, the pork steaks were not on the menu (unable to supply)",1
"This was far better than I expected.
It was a reasonable price and the quality over a good restaurant standard - far better than a takeaway outlet near an airport which honestly was what I was expecting. I had the Sirloin Steak and a glass...More",1
"So happy that we found you on our last night in NZ. The food was cooked to perfection, the service was great and the variety of food on offer was sure to hit anyone's tastebuds. The only downside was the rude woman who felt it...More",1
"the dinning experience was fantastic and the staff are so friendly, the food is so delicious thanks Bobby",1
Staying at one of the airport motels and haf a delicious meal at this great little resturaunt. Waiting staff very attentive even when it got really busy. Very reasonsbly priced. Would go again when in area. Thanks,1
"I have eaten here three times and they have all been good, but now I have told by friends that you should drive yourself there and not use their free drop off service because the driver they used was not a safe driver",1
"Perfect place for a good meal. 
Lots of verieties on the menu :) 
The owner and the staff are very friendly
Great Bar area and good ambience 
Walking distance from holiday inn and few of the other hotels near airport. 
I went to have their...More",1
"Great service,  curtsey pick-up & drop - off.   Wide selection of food including, surprise, lamb & seafood.  Had seafood with a delicious ""greek"" sauce.  No dominating flavours just yummy.  Reasonable prices.",1
